Id,Name,ProducerId,Appellation,Country,Region,WineType,PRODUCER_SALESFORCE_ID
4913,Carbonnieux Rouge,1069,,France,Bordeaux,Red wine,a0F1X0000005aFzUAI
4925,"Bandol ""La Tourtine""",2642,,France,Provence,Red wine,a0F1X0000005aVEUAY
4436,"Côte-Rôtie ""La Peroline""",2388,,France,Rhone,Red wine,a0F1X0000005ar5UAA
278,"Pinot Noir ""Grace""",133,,United States,Oregon,Red wine,a0F1X0000005aV0UAI
294,Saxa Calida,163,,Italy,Tuscany,Red wine,a0F1X0000005al2UAA
295,San Martino,146,,Italy,Tuscany,Red wine,a0F1X0000005adHUAQ
4956,Sociando-Mallet,752,,France,Bordeaux,Red wine,a0F1X0000005aLoUAI
4954,Trévallon Rouge,479,,France,Rhone,Red wine,a0F1X0000005aRXUAY
4150,Heréncia del Padrí,158,,Spain,Catalonia,Red wine,a0F1X0000005aArUAI
4153,Beaune-Montrevenots 1er Cru,729,,France,Burgundy,Red wine,a0F1X0000005aU2UAI
4914,Destieux,2200,,France,Bordeaux,Red wine,a0F1X0000005aHNUAY
4148,"Priorat ""Masos d'en Cubells""",2050,,Spain,Catalonia,Red wine,a0F1X0000005aEbUAI
4154,"Priorat ""Mas de Masos""",2050,,Spain,Catalonia,Red wine,a0F1X0000005aEbUAI
4135,"Sangiovese ""Montecucco""",1540,,Italy,Tuscany,Red wine,a0F1X0000005aCnUAI
4180,"La Pèira ""Terasses du Larzac""",1941,,France,Languedoc-Roussillon,Red wine,a0F1X0000005aVqUAI
10206,"Vintage ""Grande Sendrée""",2665,,France,Champagne,Sparkling wine,a0F1X0000005aVtUAI
4165,"Sgarzon ""Teroldego""",1612,,Italy,Trentino-Alto Adige,Red wine,a0F1X0000005aXbUAI
4916,Fonbel,2201,,France,Bordeaux,Red wine,a0F1X0000005aGuUAI
4917,Roc de Cambes,702,,France,Bordeaux,Red wine,a0F1X0000005amwUAA
9382,"Riesling Trocken ""Kahlenberg""",1379,,Germany,Nahe,White wine,a0F1X0000005aVoUAI
4164,"Etna Rosso ""San Lorenzo""",1938,,Italy,Sicily,Red wine,a0F1X0000005aZ7UAI
4910,"El Reventón ""Cebreros""",1349,,Spain,Castilla y León,Red wine,a0F1X0000005absUAA
260,La Couspaude,137,,France,Bordeaux,Red wine,a0F1X0000005aImUAI
4137,Bourgogne Vezelay,1888,,France,Burgundy,White wine,a0F1X0000005aebUAA
321,"Cotes du Roussillon Villages ""Les Dentelles""",181,,France,Languedoc-Roussillon,Red wine,a0F1X0000005aChUAI
4140,"Riesling ""Wintricher Ohligsberg""",1944,,Germany,Mosel,White wine,a0F1X0000005aZwUAI
4144,"Riesling Spätlese ""Bockstein""",1927,,Germany,Mosel,White wine,a0F1X0000005ardUAA
4145,"Riesling Spätlese ""Kupp""",1927,,Germany,Mosel,White wine,a0F1X0000005ardUAA
10207,"Cabernet Sauvignon ""True Vineyard""",3890,,United States,California,Red wine,a0F1X0000005aj3UAA
4132,"Amarone della Valpolicella Riserva ""Gran Lombardo""",1922,,Italy,Veneto,Red wine,a0F1X0000005aBrUAI
4133,"Amarone della Valpolicella ""Gran Lombardo""",1922,,Italy,Veneto,Red wine,a0F1X0000005aBrUAI
4141,"Riesling Spätlese ""Piesporter Goldtröpfcehn""",1944,,Germany,Mosel,White wine,a0F1X0000005aZwUAI
3313,Les Tourelles de Longueville,3174,,France,Bordeaux,Red wine,a0F1X0000005aL1UAI
4142,"Riesling Spätlese ""Brauneberger Juffer""",1944,,Germany,Mosel,White wine,a0F1X0000005aZwUAI
4127,"Volnay Caillerets ""Ancienne Cuvée Carnot""",2210,,France,Burgundy,Red wine,a0F1X0000005aC0UAI
322,Sansi,182,,Italy,Piemonte,Red wine,a0F1X0000005anwUAA
4138,Riesling Kabinett,1924,,Germany,Mosel,White wine,a0F1X0000005agvUAA
325,"Sancerre ""Edmond""",184,,France,Loire,White wine,a0F1X0000005a92UAA
4156,"Fixin ""Les Clos""",1929,,France,Burgundy,Red wine,a0F1X0000005adWUAQ
336,"Bin 95 ""Grange""",187,,Australia,South Australia,Red wine,a0F1X0000005ajpUAA
4177,"Vouvray Moelleux Premiere Trie ""Clos du Bourg""",897,,France,Loire,White wine,a0F1X0000005aShUAI
327,"Chassagne-Montrachet 1er Cru ""Les Champs-Gains""",185,,France,Burgundy,Red wine,a0F1X0000005abZUAQ
330,"Cabernet Shiraz Merlot ""Coonawarra""",188,,Australia,South Australia,Red wine,a0F1X0000005asWUAQ
337,Platinum Label,192,,Australia,South Australia,Red wine,a0F1X0000005asVUAQ
4176,"Vintage ""Oenotheque""",1187,,France,Champagne,Sparkling wine,a0F1X0000005aVhUAI
4157,"Chateauneuf-du-Pape ""Cuvée Anonyme""",337,,France,Rhone,Red wine,a0F1X0000005asXUAQ
339,"Grenache Shiraz Mourvèdre ""The Ironstone Pressings""",191,,Australia,South Australia,Red wine,a0F1X0000005aO7UAI
9395,"Pommard 1er Cru ""Jarolières""",370,,France,Burgundy,Red wine,a0F1X0000005aU7UAI
4163,"Etna Rosso ""Arcurìa""",1936,,Italy,Sicily,Red wine,a0F1X0000005aZRUAY
4166,"Riesling Auslese ""Rausch""",426,,Germany,Mosel,White wine,a0F1X0000005arxUAA
4172,"Riesling Spätlese Trocken ""Kröver Letterlay""",616,,Germany,Mosel,White wine,a0F1X0000005agWUAQ
4158,"Kirsebær Vin ""Nielstrup Mark""",1933,,Denmark,Denmark,Sweet wine,a0F1X0000005aY7UAI
338,Bin 28,187,,Australia,South Australia,Red wine,a0F1X0000005ajpUAA
5012,"Barolo ""Falletto - Vigna Le Rocche""",2220,,Italy,Piemonte,Red wine,a0F1X0000005aWtUAI
3332,QS,20,,Spain,Castilla y León,Red wine,a0F1X0000005almUAA
4986,Naudin-Larchey,2214,,France,Bordeaux,Red wine,a0F1X0000005aKiUAI
3333,Nora da Neve,1603,,Spain,Galicia,White wine,a0F1X0000005arLUAQ
4955,"Bandol ""Cabassaou""",2642,,France,Provence,Red wine,a0F1X0000005aVEUAY
4973,Recougne,2208,,France,Bordeaux,Red wine,a0F1X0000005aLNUAY
4978,Barolo Riserva Giblin,2209,,Italy,Piemonte,Red wine,a0F1X0000005aYaUAI
10209,Amarone della Valpolicella Classico Superiore,1129,,Italy,Veneto,Red wine,a0F1X0000005aAwUAI
5038,"Nuits-Saint-Georges ""Les Vaucrains""",896,,France,Burgundy,Red wine,a0F1X0000005aPnUAI
4988,"Vosne-Romanée ""Clos des Réas""",1832,,France,Burgundy,Red wine,a0F1X0000005aTvUAI
5031,"Vougeot 1er Cru ""les Petits Vougeot""",1546,,France,Burgundy,Red wine,a0F1X0000005aaiUAA
5034,"Vosne-Romanée 1er Cru ""Les Beaumonts""",1546,,France,Burgundy,Red wine,a0F1X0000005aaiUAA
5049,Romanée St Vivans Grand Cru,1546,,France,Burgundy,Red wine,a0F1X0000005aaiUAA
5062,"Volnay 1er Cru ""Cailleret""",370,,France,Burgundy,Red wine,a0F1X0000005aU7UAI
5043,Corton,2171,,France,Burgundy,Red wine,a0F1X0000005aUUUAY
5040,Morey-Saint-Denis 1er Cru,1356,,France,Burgundy,Red wine,a0F1X0000005aRtUAI
5014,"Barolo ""Bricco Rocche""",444,,Italy,Piemonte,Red wine,a0F1X0000005aEhUAI
5127,"Hermitage ""Monier de la Sizeranne""",375,,France,Rhone,Red wine,a0F1X0000005agzUAA
5082,"Côte-Rôtie ""Face Sud""",348,,France,Rhone,Red wine,a0F1X0000005aO9UAI
3378,Le Pergole Torte,857,,Italy,Tuscany,Red wine,a0F1X0000005ahtUAA
5076,Barde-Haut,2228,,France,Bordeaux,Red wine,a0F1X0000005aFOUAY
5064,"Nuits-Saint-Georges ""Les Saint-Georges""",896,,France,Burgundy,Red wine,a0F1X0000005aPnUAI
5132,Fleur Cardinale,2244,,France,Bordeaux,Red wine,a0F1X0000005aHoUAI
5074,Echo de Lynch-Bages,2023,,France,Bordeaux,Red wine,a0F1X0000005aKAUAY
3377,Montevertine,857,,Italy,Tuscany,Red wine,a0F1X0000005ahtUAA
5065,La Grande Rue Grand Cru,460,,France,Burgundy,Red wine,a0F1X0000005aSDUAY
5073,Fieuzal,2227,,France,Bordeaux,Red wine,a0F1X0000005aGsUAI
5131,"Barolo Riserva ""Voghera Brea""",2243,,Italy,Piemonte,Red wine,a0F1X0000005aADUAY
5152,"Nuits-St-Georges 1er Cru ""Aux Vignerondes""",77,,France,Burgundy,Red wine,a0F1X0000005aS4UAI
5118,Opus One,1665,,United States,California,Red wine,a0F1X0000005aixUAA
5117,Cheval Blanc,1847,,France,Bordeaux,Red wine,a0F1X0000005aGAUAY
5133,"Barolo ""Brea Vigna Ca' Mia""",882,,Italy,Piemonte,Red wine,a0F1X0000005aCCUAY
5119,Latour,201,,France,Bordeaux,Red wine,a0F1X0000005aJcUAI
5148,California Red Wine,2248,,United States,California,Red wine,a0F1X0000005aNsUAI
5149,Amarone Classico,2249,,Italy,Veneto,Red wine,a0F1X0000005ar3UAA
5123,"Nuits-St-Georges ""Clos de la Maréchale""",77,,France,Burgundy,Red wine,a0F1X0000005aS4UAI
5155,Primofiore,65,,Italy,Veneto,Red wine,a0F1X0000005aZCUAY
5150,Valpolicella Classico Superiore,1383,,Italy,Veneto,Red wine,a0F1X0000005aCVUAY
5207,"Cabernet Sauvignon ""Maestro Raro""",1385,,Italy,Tuscany,Red wine,a0F1X0000005aXAUAY
5263,"Gevrey-Chambertin 1er Cru ""Clos St. Jacques""",962,,France,Burgundy,Red wine,a0F1X0000005aP2UAI
5198,"Crozes Hermitage ""Clos de Grives""",822,,France,Rhone,Red wine,a0F1X0000005aPxUAI
5266,"Vosne-Romanée ""Clos du Château""",441,,France,Burgundy,Red wine,a0F1X0000005aRrUAI
5200,"Rosso di Montalcino ""Ignaccio""",1085,,Italy,Tuscany,Red wine,a0F1X0000005aarUAA
5175,Pergolaia,2259,,Italy,Tuscany,Red wine,a0F1X0000005aCcUAI
5227,"Barbera d'Alba ""Vigna Francia""",1395,,Italy,Piemonte,Red wine,a0F1X0000005aYqUAI
5264,"Vosne-Romanée 1er Cru ""Aux Reignots""",441,,France,Burgundy,Red wine,a0F1X0000005aRrUAI
5179,"Côtes du Rhône ""Première Côte""",1856,,France,Rhone,Red wine,a0F1X0000005adMUAQ
5267,"Barolo ""Monfortino""",1395,,Italy,Piemonte,Red wine,a0F1X0000005aYqUAI
5173,GR-174,2257,,Spain,Catalonia,Red wine,a0F1X0000005aDaUAI
5195,"Cornas ""La Geynale""",368,,France,Rhone,Red wine,a0F1X0000005aVQUAY
5196,"Cote Rotie ""Le Combard""",811,,France,Rhone,Red wine,a0F1X0000005aYxUAI
5178,Il Carrubo,2262,,Italy,Sicily,Red wine,a0F1X0000005arUUAQ
5261,Grands Échézeaux Grand Cru,2239,,France,Burgundy,Red wine,a0F1X0000005aQoUAI
10211,"Vintage ""Toulette - Special Club""",2204,,France,Champagne,Sparkling wine,a0F1X0000005abCUAQ
5164,Bourgneuf,246,,France,Bordeaux,Red wine,a0F1X0000005aFhUAI
5210,Serralunga d'Alba,1498,,Italy,Piemonte,Red wine,a0F1X0000005agjUAA
5268,"Barbera d'Alba ""Cascina Francia""",1395,,Italy,Piemonte,Red wine,a0F1X0000005aYqUAI
5205,La Fleur de Rocheyron,2270,,France,Bordeaux,Red wine,a0F1X0000005aLSUAY
5235,"Vosne Romanee 1er Cru ""Aux Malconsorts""",818,,France,Burgundy,Red wine,a0F1X0000005aR2UAI
5180,Trotanoy,2263,,France,Bordeaux,Red wine,a0F1X0000005aM8UAI
5172,Semele,2256,,Spain,Castilla y León,Red wine,a0F1X0000005aBaUAI
5272,"Pinot Noir ""Elizabeth's Reserve""",2279,,United States,Oregon,Red wine,a0F1X0000005a8NUAQ
