Id	Name	ProducerId	Appellation	Country	Region	WineType
8934	Extra Brut Blanc de Blancs Grand Cru "Avizoise"	3372		France	Champagne	Sparkling wine
10086	Shiraz "Eight Songs"	3149		Australia	South Australia	Red wine
3899	Chateauneuf-du-Pape "P. Usseglio"	12		France	Rhone	Red wine
2147	Castera	1104		France	Bordeaux	Red wine
7779	Riesling Spätlese "Pittermännchen"	1945		Germany	Nahe	White wine
6294	Cahors Cru d'Exception	2623		France	South West France	Red wine
4039	Léoville Barton	1078		France	Bordeaux	Red wine
8805	Chiroubles	3413		France	Beaujolais	Red wine
9605	Sancerre "Auksinis"	1728		France	Loire	White wine
9651	Etna Bianco "Archineri"	2873		Italy	Sicily	White wine
798	Chambolle-Musigny 1er Cru "La Combe d'Orveau - Cuvée Ultra"	80		France	Burgundy	Red wine
2758	Puligny-Montrachet 1er Cru "Les Folatieres"	1374		France	Burgundy	White wine
4772	Barolo "Bricco Boschis"	1414		Italy	Piemonte	Red wine
7324	Extra Brut Mesnillésime	2969		France	Champagne	Sparkling wine
1983	Diana Madeline "Margaret River"	1025		Australia	Western Australian	Red wine
756	Insignia	440		United States	California	Red wine
9553	Vertigo	3631		United States	California	Red wine
6029	Barbaresco "Masseria"	122		Italy	Piemonte	Red wine
10233	Chablis "Vieille Voye"	3898		France	Burgundy	White wine
8537	Vintage "Vieilles Vignes de Chardonnay"	842		France	Champagne	Sparkling wine
8662	Chardonnay "Sonoma Coast - Les Noisetiers"	3370		United States	California	White wine
9144	Beaune 1er Cru "Les Boucherottes"	2042		France	Burgundy	Red wine
9597	Côtes du Rhône "La Pialade"	1238		France	Rhone	Red wine
5118	Opus One	1665		United States	California	Red wine
8263	Dolcetto d'Alba "Falletto"	2220		Italy	Piemonte	Red wine
7309	Nuits-Saint-Georges 1er Cru "Les Perrières"	896		France	Burgundy	Red wine
10250	Rioja "Paso las Mañas - Paraje el Chorro"	3902		Spain	Rioja	Red wine
8325	Chateau de Cayx	237		France	South West France	Red wine
9928	Cremant d'Alsace Brut	3772		France	Alsace	Sparkling wine
1314	Meursault "Les Clous"	2210		France	Burgundy	White wine
4550	Brut Réserve 	2056		France	Champagne	Sparkling wine
3120	Vinyes Altes de Les Garrigues	1511		Spain	Catalonia	Red wine
1178	The Golden Cuvée	667		Hungary	Tokaj	Sweet wine
9022	Marojallia	3466		France	Bordeaux	Red wine
10290	Chateauneuf-du-Pape Blanc "Vieilles Vignes"	1082		France	Rhone	White wine
4345	Malartic Lagraviere	1984		France	Bordeaux	Red wine
7960	Vintage Blanc de Chardonnay 1er Cru	2191		France	Champagne	Sparkling wine
885	Chardonnay "Hunting Hill"	499		New Zealand	Auckland	White wine
5865	Banyuls Berta - Maillol	2472		France	Languedoc-Roussillon	Sweet wine
9899	Vignelaure Rosé	3254		France	Provence	Rose
2378	Gevrey Chambertin "Les Evocelles - Vieilles Vignes"	1223		France	Rhone	Red wine
5828	Chablis 1er Cru "Vaillon"	459		France	Burgundy	White wine
9032	Spätburgunder GG "Sonnenberg"	3469		Germany	Ahr	Red wine
1077	Coteaux du Languedoc "S'"	615		France	Languedoc-Roussillon	Red wine
3174	Latipica	1543		Italy	Piemonte	Red wine
4300	Langhe Freisa	390		Italy	Piemonte	Red wine
10306	White 10 Years Old Port	89		Portugal	Douro	Port
1623	Corton-Maréchaudes Grand Cru	458		France	Burgundy	Red wine
8057	Barolo "Tettimorra"	3201		Italy	Piemonte	Red wine
7746	Latour à Pomerol	3094		France	Bordeaux	Red wine
7752	Barolo "Perno"	3097		Italy	Piemonte	Red wine
8493	Mynster	3312		Denmark	Denmark	Sweet wine
9487	Saint-Aubin 1er Cru "Champlots"	1807		France	Burgundy	White wine
10385	Nuits-Saint-Georges 1er Cru "Clos des Argillieres"	3942		France	Burgundy	Red wine
8894	Cabernet Sauvignon "Chateau La Grande Roche"	2435		United States	California	Red wine
2076	Satrapezo "Saperavi"	1066		Georgia	Kakheti	Red wine
9586	Saint-Péray	1194		France	Rhone	White wine
730	Lanson "Extra Age"	430		France	Champagne	Sparkling wine
7821	Saumur Champigny	1478		France	Loire	Red wine
3995	Brut "Lessini Durello"	1875		Italy	Veneto	Sparkling wine
9233	Moulin-à-Vent "Clos de Rochegrès"	1336		France	Beaujolais	Red wine
6065	Nuits-Saint-Georges "Les Quatre Vignes"	1433		France	Burgundy	Red wine
6530	Dominus	1057		United States	California	Red wine
3674	Vintage Extra Brut Grand Cru "Aÿ La Pelle"	700		France	Champagne	Sparkling wine
8580	Vintage "Bouzy Rouge"	315		France	Champagne	Sparkling wine
10054	Shiraz "Coach House Block"	1501		Australia	South Australia	Red wine
6340	Cabernet Sauvignon "Volcanic Hill"	2640		United States	California	Red wine
8495	Belnero	635		Italy	Tuscany	Red wine
9142	Hermitage "Grand Classique"	1987		France	Rhone	Red wine
9573	Dofana	1261		Italy	Tuscany	Red wine
7357	Brut Blanc de Blancs 1er Cru	2618		France	Champagne	Sparkling wine
78	Chateau La Confession	2675		France	Bordeaux	Red wine
264	Rosso "Grilli del Testamatta"	141		Italy	Tuscany	Red wine
8783	Vintage Extra Brut "Partition"	3402		France	Champagne	Sparkling wine
4702	Vin doux Naturel "Muscat de St-Jean-de-Minervois"	3751		France	Languedoc-Roussillon	Sweet wine
10199	Gewurztraminer "Heimbourg"	235		France	Alsace	White wine
5382	Barolo "Tre Ciabot"	121		Italy	Piemonte	Red wine
9381	Riesling GG "Schäwer Burrweiler"	3603		Germany	Pfalz	White wine
2742	Grande Cuvee Speciale	1368		France	Champagne	Sparkling wine
4537	Côte-Rôtie "La Landonne"	346		France	Rhone	Red wine
1770	La Conseillante	1152		France	Bordeaux	Red wine
884	Chardonnay "Estate"	499		New Zealand	Auckland	White wine
8020	Bourgogne Pinot Noir "Nature d'Ursulines"	3191		France	Burgundy	Red wine
8594	Le Temps Fait Tout	3352		France	Vin de France	White wine
3544	Spätburgunder "R - Wildenstein"	1474		Germany	Baden	Red wine
8683	Barolo "Terlo"	1409		Italy	Piemonte	Red wine
6118	Rosso "Il Carrubo"	2262		Italy	Sicily	Red wine
5948	Pinot Noir "Migration - Russian River Valley"	1717		United States	California	Red wine
6052	Riesling Spätlese "Mülheimer Helenenkloster"	1925		Germany	Mosel	White wine
9777	Syrah "Raven No. 4"	2170		United States	California	Red wine
871	Vintage Blanc de Blanc "Le Mesnil"	493		France	Champagne	Sparkling wine
1029	Grangiovese "Sesti"	25		Italy	Tuscany	Red wine
1841	Amarone della Valpolicella Classico Riserva "I Fondatori"	948		Italy	Veneto	Red wine
7474	Pinot Gris "Clos Windsbuhl"	235		France	Alsace	White wine
8506	Cava Semi-Seco	3319		Spain	Catalonia	Sparkling wine
6278	Syrah "The Thrill of - Stamp Collecting"	2170		United States	California	Red wine
8309	Brut "Cuvée D"	3243		France	Champagne	Sparkling wine
6998	Etna Rosso "Contrada Rampante"	2873		Italy	Sicily	Red wine
9613	Pic Saint Loup "Chant des Roches"	1726		France	Languedoc-Roussillon	Red wine
10320	White Port "Orange"	3921		Portugal	Douro	Port
10001	Côte-Rôtie "Drevon"	3812		France	Rhone	Red wine
3105	Shiraz "Bella's Garden"	1501		Australia	South Australia	Red wine
2561	Little Wine #6	1305		Australia	South Australia	Red wine
5192	Extra Brut Les Genevraux	2168		France	Champagne	Sparkling wine
3182	Red Blend	1539		Spain	Andalucia	Red wine
5271	Chablis 1er Cru "Valmur"	2275		France	Burgundy	White wine
2454	Chablis "Bel Air et Clardys"	1255		France	Burgundy	White wine
3117	Syrah Grand Estates	1508		United States	Washington	Red wine
8988	Bellegrave	3458		France	Bordeaux	Red wine
5331	PSI	6		Spain	Castilla y León	Red wine
3885	Fourcas Dupre	1825		France	Bordeaux	Red wine
683	Shiraz "Alice's Shiraz"	1266		Australia	South Australia	Red wine
9600	Fleurie "Cuvée Vieilles Vignes - Champagne"	3646		France	Beaujolais	Red wine
9846	Savigny-lès-Beaune "La Dominode"	265		France	Burgundy	Red wine
461	Beaune 1er Cru "Clos-des-Couchereaux"	265		France	Burgundy	Red wine
9855	Chateauneuf-du-Pape "Terroir"	812		France	Rhone	Red wine
1887	Les Obriers	971		France	Languedoc-Roussillon	Red wine
6750	Vintage 1er Cru "Cuvée Micheline Tanneux"	1577		France	Champagne	Sparkling wine
7775	Vouvray Sec "Le Mont"	897		France	Loire	White wine
6262	Cabernet Sauvignon "Thorevilos"	2616		United States	California	Red wine
4356	Corton "Les Perrières"	1929		France	Burgundy	Red wine
7275	Barolo "Campè"	3235		Italy	Piemonte	Red wine
7647	Vintage Blanc de Blanc Extra Brut "Le Mont-Aigu"	3035		France	Champagne	Sparkling wine
5731	Pineau Des Charentes	2416		France	Cognac	Sweet wine
2309	Ruby Vintage Port "Quinta Dos Malvedos"	301		Portugal	Douro	Port
10118	Brut "Excellence"	938		France	Champagne	Sparkling wine
6119	Brut Rosé "Rosé Saignée Prestige"	471		France	Champagne	Sparkling wine
7043	Gamay Noir	2770		Bulgaria	Bulgaria	Red wine
2026	La Parde de Haut-Bailly	1047		France	Bordeaux	Red wine
7032	Barolo "Sarmassa"	861		Italy	Piemonte	Red wine
9603	Sémillon "pure S"	3648		France	Vin de France	White wine
10246	Marsannay "Le Clos"	3274		France	Burgundy	White wine
8397	Vintage Blanc de Blancs "Fleur de Passion"	755		France	Champagne	Sparkling wine
3751	Selección del Enólogo "Partida Doble - Especiado - Intenso"	1766		Argentina	Mendoza	Red wine
3307	Riesling Spätlese "Bernkasteler Docter"	1468		Germany	Mosel	White wine
2702	Meursault "Meix Chavaux"	1352		France	Burgundy	White wine
314	Chateau Peyroutas	176		France	Bordeaux	Red wine
9291	Pinot Noir "Strandline"	3570		United States	Oregon	Red wine
8467	Barolo "San Lorenzo di Verduno"	3299		Italy	Piemonte	Red wine
7465	Meursault Perrières 1er Cru	2210		France	Burgundy	White wine
1243	Edelsüß	694		Germany	Mosel	White wine
3545	Spätburgunder GG "Schlossberg"	1474		Germany	Baden	Red wine
514	Godeau	300		France	Bordeaux	Red wine
7773	"Ornithology"	2428		France	Vin de Pays	White wine
10280	Cabernet Franc	3912		South Africa	Western Cape	Red wine
9645	Etna Rosso "Guardiola"	2856		Italy	Sicily	Red wine
2079	Carbonnieux Blanc	1069		France	Bordeaux	White wine
575	Bourgogne "Cuvée de Noble Souche"	320		France	Burgundy	Red wine
4865	Vintage Blanc de Blancs "Cuvée Pauline"	2176		France	Champagne	Sparkling wine
4983	Chenin Blanc "21 Gables"	232		South Africa	Western Cape	White wine
2983	Bierzo "Altos De Losada"	1450		Spain	Castilla y León	Red wine
10089	Shiraz "Green's Vineyard"	3851		Australia	South Australia	Red wine
7414	Sénéjac	2988		France	Bordeaux	Red wine
4757	Amarone "Costa Delle Corone"	2150		Italy	Veneto	Red wine
7308	Saint Romain	2966		France	Burgundy	White wine
172	Vintage Blanc de Blancs Grand Cru "Réserve Orpair"	69		France	Champagne	Sparkling wine
1182	Barolo "Riva del Bric"	669		Italy	Piemonte	Red wine
5933	Castello Solicchiata	2502		Italy	Sicily	Red wine
2123	Chateauneuf-du-Pape Rouge	1106		France	Rhone	Red wine
9905	Luberon Blanc "Tradition"	3762		France	South West France	White wine
6715	Vignolo	2757		Italy	Piemonte	Red wine
1777	Grüner Veltliner "Von den Terrassen"	923		Austria	Wagram	Red wine
9754	Verdicchio dei Castelli di Jesi "Le Vaglie"	172		Italy	Marche	White wine
2489	La Lune  "Amphore"	1274		France	Vin de France	White wine
8540	Vintage "Extra Cuvée de Réserve"	754		France	Champagne	Sparkling wine
5354	Auditori "Vinyes Velles Magiques de Garnatxa"	2317		Spain	Catalonia	Red wine
9259	Brut Blanc de Blancs "Hugues de Coulmet"	691		France	Champagne	Sparkling wine
2780	Riesling Auslese "Graacher Domprobst"	1286		Germany	Mosel	White wine
5557	Monferrato Rosso "Pin"	3235		Italy	Piemonte	Red wine
6573	Chateauneuf-du-Pape "les Trois Sources"	2712		France	Rhone	Red wine
10179	Rosso "BB"	2852		Italy	Sicily	Red wine
7306	Monkey Jacket	2964		United States	California	Red wine
2166	Rouselle	1130		France	Bordeaux	Red wine
4759	La Chapelle de Calon	2621		France	Bordeaux	Red wine
9319	Cape Blend "Barrel Select Rerserve"	3591		South Africa	Western Cape	Red wine
5755	Morillon Blanc	2428		France	Vin de Pays	White wine
10311	Vintage "Cuvée Hemera"	1264		France	Champagne	Sparkling wine
1740	Cornas "Granit 30"	368		France	Rhone	Red wine
3901	Riesling Auslese "Kanzemer Altenberg"	3095		Germany	Mosel	Red wine
7848	Chateauneuf-du-Pape "Les Saintes Vierges"	969		France	Rhone	Red wine
6387	Grenache "Pictures"	2170		United States	California	Red wine
9800	Beaumont	3738		France	Bordeaux	Red wine
3888	Saint-Emilion Grand Cru	1827		France	Bordeaux	Red wine
8530	Vintage Blanc de Blancs Grand Cru "Cuvée St-Vincent"	688		France	Champagne	Sparkling wine
7254	Barbaresco "Roncaglie"	2954		Italy	Piemonte	Red wine
2122	Pommard 1er Cru "Clos Orgelot"	1105		France	Burgundy	Red wine
4891	Brut "Cuvée du Fondateur"	2189		France	Champagne	Sparkling wine
4378	Confidentiel	2000		France	Savoie	Red wine
9970	Rioja "Contador"	340		Spain	Rioja	Red wine
9618	Pinot Noir "Groenlandberg"	3654		South Africa	Western Cape	Red wine
2508	Vintage Extra Brut "Blanc d'Argile"	1269		France	Champagne	Sparkling wine
4451	Les Megalithes	2055		France	Languedoc-Roussillon	Red wine
6525	Taillefer	2689		France	Bordeaux	Red wine
4751	Puligny-Montrachet "Les Charmes"	2146		France	Burgundy	White wine
1884	Deusyls	971		France	Languedoc-Roussillon	White wine
1350	Le Difese	130		Italy	Tuscany	Red wine
10494	Brut "Cuvée des Gentlemen"	3635		France	Champagne	Sparkling wine
989	Barbera d'Asti "Pomorosso"	565		Italy	Piemonte	Red wine
5430	Rully 1er Cru Preaux	2346		France	Burgundy	Red wine
8354	La Violette	3261		France	Bordeaux	Red wine
8496	Rosso Toscano "NC - Non Confunditur"	25		Italy	Tuscany	Red wine
4545	Maury "Millesime '85"	2036		France	Languedoc-Roussillon	Sweet wine
9183	Vintage Blanc de Blancs Grand Cru "Chouilly"	3519		France	Champagne	Sparkling wine
340	Shiraz "Centenary Hill"	193		Australia	South Australia	Red wine
3415	Shiraz "RWT"	187		Australia	South Australia	Red wine
2898	Vintage 1er Cru "Terre de Vertus"	676		France	Champagne	Sparkling wine
10035	Almaviva	3826		Chile	Maipo Valley	Red wine
8013	Cabernet Sauvignon "Estrella"	3187		Argentina	Mendoza	Red wine
4132	Amarone della Valpolicella Riserva "Gran Lombardo"	1922		Italy	Veneto	Red wine
7369	Zarihs "Syran by Borsao"	2972		Spain	Aragon	Red wine
6612	Spätburgunder "M"	2728		Germany	Baden	Red wine
6195	Meursault "Perrières"	2041		France	Burgundy	White wine
4255	Vosne-Romanée "Cuvée Dame Juliette - Vieilles Vignes"	1958		France	Burgundy	Red wine
10288	Fleurie "Le Printemps"	1233		France	Beaujolais	Red wine
367	Savennieres "La Croix Picot"	204		France	Loire	White wine
6661	"First Born King"	2747		United States	California	Red wine
668	Cantemerle	247		France	Bordeaux	Red wine
5267	Barolo "Monfortino"	1395		Italy	Piemonte	Red wine
7121	Colli Tortonesi "Rosso"	1551		Italy	Piemonte	Red wine
4273	Chante-Alouette la Roseraie	1966		France	Bordeaux	Red wine
4087	Clos de la Roche Grand Cru "Cuvée Vieilles Vignes"	1912		France	Burgundy	Red wine
8414	Vosne-Romanée "Maizières"	2042		France	Burgundy	Red wine
10127	Extra Brut "Le Mont Benoit"	3862		France	Champagne	Sparkling wine
9211	Vin de Citron	3532		France	Corsica	White wine
8991	Rauzan-Gassies	1251		France	Bordeaux	Red wine
2706	Nuits-Saint-Georges Blanc	481		France	Burgundy	White wine
7468	Vosne-Romaneé 1er Cru "Les Beaux Monts"	2210		France	Burgundy	Red wine
6284	Bourgogne Hautes-Cotes De Beaune	2332		France	Burgundy	Red wine
9411	Vintage Blanc de Blancs Extra Brut Grand Cru "Oger - Vieilles Vignes"	689		France	Champagne	Sparkling wine
10391	Gewurztraminer "Cuvée Théo"	2485		France	Alsace	White wine
10204	L'Estran	3888		France	Bordeaux	Red wine
9141	Chateauneuf-du-Pape Blanc "La Crau"	1245		France	Rhone	White wine
4560	l'Aventure "Estate Optimus"	2060		United States	California	Red wine
3278	Ridge "Monte Bello"	1190		United States	California	Red wine
3822	Lalama	1803		Spain	Galicia	Red wine
2075	Savennières "Clos de la Coulée de Serrant"	582		France	Loire	White wine
2831	Barolo Riserva "Monfortino"	1395		Italy	Piemonte	Red wine
8664	Eneo	3371		Italy	Tuscany	Red wine
5827	Chablis Grand Cru "Blanchot"	459		France	Burgundy	White wine
6601	Skurfberg	678		South Africa	Western Cape	White wine
2037	Fusion V	1053		South Africa	Western Cape	Red wine
7720	Pinot Noir "Terrassen"	3073		Austria	Niederösterreich	Red wine
3518	O	1676		France	Bordeaux	Red wine
5729	Barquinha Reserva	2419		Portugal	Douro	Red wine
1659	Barolo Riserva "Rocche"	858		Italy	Piemonte	Red wine
3631	Cap de Faugères	1703		France	Bordeaux	Red wine
10105	Mesnil sur Oger	1487		France	Champagne	Sparkling wine
1499	Chadwick	174		Chile	Maipo Valley	Red wine
7564	Bianco "Orange"	1642		Italy	Sicily	White wine
2249	Priorat "Laurel"	1171		Spain	Catalonia	Red wine
7097	Carruades de Lafite	1045		France	Bordeaux	Red wine
1250	Barolo "Fossati"	670		Italy	Piemonte	Red wine
3108	Pinot Noir "Glanzstück"	1502		Germany	Ahr	Red wine
5794	Chateauneuf-du-Pape Rouge "Cuvee des Generations Gaston Philippe"	2439		France	Rhone	Red wine
10253	Savagnin "Aux Bois"	3409		France	Jura	White wine
5622	Cuvée de la Commanderie du Bontemps	1072		France	Bordeaux	Red wine
5785	Sauvigny-les-Beaune	2434		France	Burgundy	Red wine
9296	Rosemont	3574		France	Bordeaux	Sweet wine
5615	Meursault-Porusots 1er Cru	1124		France	Burgundy	White wine
9522	Ruby Vintage Port "Crusted Port"	420		Portugal	Douro	Port
9958	Le Relais de Durfort-Vivens	1110		France	Bordeaux	Red wine
5992	Ruby Vintage Port "Vau Vintage"	306		Portugal	Douro	Port
9684	Extra Brut Grand Cru "Cramant - Chemin de Châlons"	2087		France	Champagne	Sparkling wine
8451	Bablut "Selection"	3293		France	Loire	White wine
7780	Bourgogne Hautes-Côtes de Nuits "Les Mouchottes"	3106		France	Burgundy	Red wine
2091	Haut-Bages Libéral	1079		France	Bordeaux	Red wine
9197	Chardonnay "Tasya's Reserve"	3526		China	Shanxi	White wine
8905	Rosé Extra Brut "Rosé de Saignée - Les Maillons"	2378		France	Champagne	Sparkling wine
2175	Pommard 1er Cru "Grands Epenots"	265		France	Burgundy	Red wine
4435	Chardonnay Les Juvéniles "Bajocien"	2025		France	Jura	White wine
434	Rioja "Cosme Palacio"	245		Spain	Rioja	Red wine
8400	Vosne-Romanée "Les Réas"	2412		France	Burgundy	Red wine
1153	Riesling Kabinett "Bernkasteler Badstube"	3092		Germany	Mosel	White wine
4530	L'Hermitage	1387		France	Rhone	Red wine
9400	Figeac	203		France	Bordeaux	Red wine
9917	Chateauneuf-du-Pape "les Hauts-lieux"	2712		France	Rhone	Red wine
3493	Ribera del Duero "Pesus"	1608		Spain	Castilla y León	Red wine
3621	Barolo Riserva "Gabutti"	1698		Italy	Piemonte	Red wine
8921	Amarone della Valpolicella Classico "Simison"	3439		Italy	Veneto	Red wine
8679	Riesling "Benn"	2495		Germany	Rheinhessen	White wine
2721	Chambolle-Musigny "La Combe D'Orveau"	1227		France	Burgundy	Red wine
9747	Syrah "No. 3"	3719		United States	California	Red wine
3805	Chablis Bourgogne	1792		France	Burgundy	White wine
9221	Quinta da Ribeira de Caparide	3538		Portugal	Estremadura-Lisboa	Sweet wine
3833	Durfort-Vivens	1110		France	Bordeaux	Red wine
874	Brunello di Montalcino "La Casa"	494		Italy	Tuscany	Red wine
4183	Aloxe-Corton 1er Cru "Les Fournières"	1331		France	Burgundy	Red wine
4822	Brut Rosé de Saignée	676		France	Champagne	Sparkling wine
5730	Grande Reserva	2415		Portugal	Douro	Red wine
7417	Moulinet-Lasserre	2990		France	Bordeaux	Red wine
9293	Zinfandel Port Limited Release "Lot XVIII"	3571		United States	Oregon	Sweet wine
2592	Beau-Sejour	1320		France	Bordeaux	Red wine
4914	Destieux	2200		France	Bordeaux	Red wine
2944	Vosne-Romanée "Les Hauts de Beaux Monts"	1381		France	Burgundy	Red wine
9257	Douro "Il Batuta"	1165		Portugal	Douro	Red wine
7273	Morey Saint-Denis "Clos Solon - Vieilles Vignes"	2957		France	Burgundy	Red wine
8009	Pinot Noir "Steinrassel"	3184		Germany	Pfalz	Red wine
4764	Gevrey-Chambertin 1er Cru "Les Perrieres - Vieilles Vignes"	2153		France	Burgundy	Red wine
9089	Nardo	3371		Italy	Tuscany	Red wine
4579	Malbec Reserva "Sottano"	2070		Argentina	Mendoza	Red wine
1271	Gevrey-Chambertin "Les Jouises - Vieilles Vignes"	712		France	Burgundy	Red wine
7718	Dingac	3072		Croatia	Peljesac Peninsula	Red wine
8875	Aloxe-Corton 1er Cru "La Toppe Au Vert"	3400		France	Burgundy	Red wine
8073	Morgon "Corcelette"	3212		France	Beaujolais	Red wine
1697	Barbaresco "Rabaja"	878		Italy	Piemonte	Red wine
3488	Vintage "Andy Warhol"	1187		France	Champagne	Sparkling wine
4877	Vintage "La Grande Année"	762		France	Champagne	Sparkling wine
10073	Riesling Trocken "Handwerk"	3850		Germany	Pfalz	White wine
1583	Riesling Grand Cru "Kitterlé"	835		France	Alsace	White wine
